,star rating,title,content rating,genre,duration,actors list,mean rating,duration bool,duration_bool
41,8.5,Sunset Blvd.,NOT RATED,Drama,110,"W, i, l, l, i, a, m,  , H, o, l, d, e, n, ,,  , G, l, o, r, i, a,  , S, w, a, n, s, o, n, ,,  , E, r, i, c, h,  , v, o, n,  , S, t, r, o, h, e, i, m",7.902517985611511,0,0
662,7.7,True Grit,PG-13,Adventure,110,"J, e, f, f,  , B, r, i, d, g, e, s, ,,  , M, a, t, t,  , D, a, m, o, n, ,,  , H, a, i, l, e, e,  , S, t, e, i, n, f, e, l, d",7.933333333333334,0,0
712,7.6,The Royal Tenenbaums,R,Comedy,110,"G, e, n, e,  , H, a, c, k, m, a, n, ,,  , G, w, y, n, e, t, h,  , P, a, l, t, r, o, w, ,,  , A, n, j, e, l, i, c, a,  , H, u, s, t, o, n",7.822435897435897,0,0
96,8.4,Yojimbo,UNRATED,Action,110,"T, o, s, h, i, r, ô,  , M, i, f, u, n, e, ,,  , E, i, j, i, r, ô,  , T, ô, n, o, ,,  , T, a, t, s, u, y, a,  , N, a, k, a, d, a, i",7.884558823529411,0,0
722,7.6,Lethal Weapon,R,Action,110,"M, e, l,  , G, i, b, s, o, n, ,,  , D, a, n, n, y,  , G, l, o, v, e, r, ,,  , G, a, r, y,  , B, u, s, e, y",7.884558823529411,0,0
187,8.2,Butch Cassidy and the Sundance Kid,,Biography,110,"P, a, u, l,  , N, e, w, m, a, n, ,,  , R, o, b, e, r, t,  , R, e, d, f, o, r, d, ,,  , K, a, t, h, a, r, i, n, e,  , R, o, s, s",7.862337662337662,0,0
709,7.6,The Illusionist,PG-13,Drama,110,"E, d, w, a, r, d,  , N, o, r, t, o, n, ,,  , J, e, s, s, i, c, a,  , B, i, e, l, ,,  , P, a, u, l,  , G, i, a, m, a, t, t, i",7.902517985611511,0,0
850,7.5,American Graffiti,PG,Comedy,110,"R, i, c, h, a, r, d,  , D, r, e, y, f, u, s, s, ,,  , R, o, n,  , H, o, w, a, r, d, ,,  , P, a, u, l,  , L, e,  , M, a, t",7.822435897435897,0,0
576,7.8,Deliverance,R,Adventure,110,"J, o, n,  , V, o, i, g, h, t, ,,  , B, u, r, t,  , R, e, y, n, o, l, d, s, ,,  , N, e, d,  , B, e, a, t, t, y",7.933333333333334,0,0
852,7.5,Gallipoli,PG,Adventure,110,"M, e, l,  , G, i, b, s, o, n, ,,  , M, a, r, k,  , L, e, e, ,,  , B, i, l, l,  , K, e, r, r",7.933333333333334,0,0
563,7.8,Goldfinger,APPROVED,Action,110,"S, e, a, n,  , C, o, n, n, e, r, y, ,,  , G, e, r, t,  , F, r, ö, b, e, ,,  , H, o, n, o, r,  , B, l, a, c, k, m, a, n",7.884558823529411,0,0
549,7.8,Lucky Number Slevin,R,Crime,110,"J, o, s, h,  , H, a, r, t, n, e, t, t, ,,  , B, e, n,  , K, i, n, g, s, l, e, y, ,,  , M, o, r, g, a, n,  , F, r, e, e, m, a, n",7.916935483870968,0,0
927,7.5,Brick,R,Crime,110,"J, o, s, e, p, h,  , G, o, r, d, o, n, -, L, e, v, i, t, t, ,,  , L, u, k, a, s,  , H, a, a, s, ,,  , E, m, i, l, i, e,  , d, e,  , R, a, v, i, n",7.916935483870968,0,0
878,7.5,Buffalo '66,R,Comedy,110,"V, i, n, c, e, n, t,  , G, a, l, l, o, ,,  , C, h, r, i, s, t, i, n, a,  , R, i, c, c, i, ,,  , B, e, n,  , G, a, z, z, a, r, a",7.822435897435897,0,0
580,7.8,The King of Comedy,PG,Comedy,109,"R, o, b, e, r, t,  , D, e,  , N, i, r, o, ,,  , J, e, r, r, y,  , L, e, w, i, s, ,,  , D, i, a, h, n, n, e,  , A, b, b, o, t, t",7.822435897435897,0,0
422,7.9,Children of Men,R,Drama,109,"J, u, l, i, a, n, n, e,  , M, o, o, r, e, ,,  , C, l, i, v, e,  , O, w, e, n, ,,  , C, h, i, w, e, t, e, l,  , E, j, i, o, f, o, r",7.902517985611511,0,0
969,7.4,Law Abiding Citizen,R,Crime,109,"G, e, r, a, r, d,  , B, u, t, l, e, r, ,,  , J, a, m, i, e,  , F, o, x, x, ,,  , L, e, s, l, i, e,  , B, i, b, b",7.916935483870968,0,0
329,8.0,In the Heat of the Night,APPROVED,Crime,109,"S, i, d, n, e, y,  , P, o, i, t, i, e, r, ,,  , R, o, d,  , S, t, e, i, g, e, r, ,,  , W, a, r, r, e, n,  , O, a, t, e, s",7.916935483870968,0,0
862,7.5,Malena,R,Drama,109,"M, o, n, i, c, a,  , B, e, l, l, u, c, c, i, ,,  , G, i, u, s, e, p, p, e,  , S, u, l, f, a, r, o, ,,  , L, u, c, i, a, n, o,  , F, e, d, e, r, i, c, o",7.902517985611511,0,0
372,8.0,Before Midnight,R,Drama,109,"E, t, h, a, n,  , H, a, w, k, e, ,,  , J, u, l, i, e,  , D, e, l, p, y, ,,  , S, e, a, m, u, s,  , D, a, v, e, y, -, F, i, t, z, p, a, t, r, i, c, k",7.902517985611511,0,0
958,7.4,My Sister's Keeper,PG-13,Drama,109,"C, a, m, e, r, o, n,  , D, i, a, z, ,,  , A, b, i, g, a, i, l,  , B, r, e, s, l, i, n, ,,  , A, l, e, c,  , B, a, l, d, w, i, n",7.902517985611511,0,0
39,8.6,Psycho,R,Horror,109,"A, n, t, h, o, n, y,  , P, e, r, k, i, n, s, ,,  , J, a, n, e, t,  , L, e, i, g, h, ,,  , V, e, r, a,  , M, i, l, e, s",7.806896551724138,0,0
681,7.7,End of Watch,R,Crime,109,"J, a, k, e,  , G, y, l, l, e, n, h, a, a, l, ,,  , M, i, c, h, a, e, l,  , P, e, ñ, a, ,,  , A, n, n, a,  , K, e, n, d, r, i, c, k",7.916935483870968,0,0
438,7.9,Lilya 4-Ever,R,Crime,109,"O, k, s, a, n, a,  , A, k, i, n, s, h, i, n, a, ,,  , A, r, t, y, o, m,  , B, o, g, u, c, h, a, r, s, k, i, y, ,,  , P, a, v, e, l,  , P, o, n, o, m, a, r, y, o, v",7.916935483870968,0,0
916,7.5,Up in the Air,R,Drama,109,"G, e, o, r, g, e,  , C, l, o, o, n, e, y, ,,  , V, e, r, a,  , F, a, r, m, i, g, a, ,,  , A, n, n, a,  , K, e, n, d, r, i, c, k",7.902517985611511,0,0
723,7.6,Animal House,R,Comedy,109,"J, o, h, n,  , B, e, l, u, s, h, i, ,,  , K, a, r, e, n,  , A, l, l, e, n, ,,  , T, o, m,  , H, u, l, c, e",7.822435897435897,0,0
186,8.2,The Thing,R,Horror,109,"K, u, r, t,  , R, u, s, s, e, l, l, ,,  , W, i, l, f, o, r, d,  , B, r, i, m, l, e, y, ,,  , K, e, i, t, h,  , D, a, v, i, d",7.806896551724138,0,0
830,7.5,Green Street Hooligans,R,Crime,109,"E, l, i, j, a, h,  , W, o, o, d, ,,  , C, h, a, r, l, i, e,  , H, u, n, n, a, m, ,,  , C, l, a, i, r, e,  , F, o, r, l, a, n, i",7.916935483870968,0,0
772,7.6,Secondhand Lions,PG,Comedy,109,"H, a, l, e, y,  , J, o, e, l,  , O, s, m, e, n, t, ,,  , M, i, c, h, a, e, l,  , C, a, i, n, e, ,,  , R, o, b, e, r, t,  , D, u, v, a, l, l",7.822435897435897,0,0
406,7.9,The Wrestler,R,Drama,109,"M, i, c, k, e, y,  , R, o, u, r, k, e, ,,  , M, a, r, i, s, a,  , T, o, m, e, i, ,,  , E, v, a, n,  , R, a, c, h, e, l,  , W, o, o, d",7.902517985611511,0,0
350,8.0,Shadow of a Doubt,APPROVED,Thriller,108,"T, e, r, e, s, a,  , W, r, i, g, h, t, ,,  , J, o, s, e, p, h,  , C, o, t, t, e, n, ,,  , M, a, c, d, o, n, a, l, d,  , C, a, r, e, y",7.68,0,0
750,7.6,A Fish Called Wanda,R,Comedy,108,"J, o, h, n,  , C, l, e, e, s, e, ,,  , J, a, m, i, e,  , L, e, e,  , C, u, r, t, i, s, ,,  , K, e, v, i, n,  , K, l, i, n, e",7.822435897435897,0,0
757,7.6,Funny Games,UNRATED,Crime,108,"S, u, s, a, n, n, e,  , L, o, t, h, a, r, ,,  , U, l, r, i, c, h,  , M, ü, h, e, ,,  , A, r, n, o,  , F, r, i, s, c, h",7.916935483870968,0,0
331,8.0,Black Swan,R,Drama,108,"N, a, t, a, l, i, e,  , P, o, r, t, m, a, n, ,,  , M, i, l, a,  , K, u, n, i, s, ,,  , V, i, n, c, e, n, t,  , C, a, s, s, e, l",7.902517985611511,0,0
440,7.9,The Boondock Saints,R,Action,108,"W, i, l, l, e, m,  , D, a, f, o, e, ,,  , S, e, a, n,  , P, a, t, r, i, c, k,  , F, l, a, n, e, r, y, ,,  , N, o, r, m, a, n,  , R, e, e, d, u, s",7.884558823529411,0,0
567,7.8,The Bourne Supremacy,PG-13,Action,108,"M, a, t, t,  , D, a, m, o, n, ,,  , F, r, a, n, k, a,  , P, o, t, e, n, t, e, ,,  , J, o, a, n,  , A, l, l, e, n",7.884558823529411,0,0
472,7.8,Guess Who's Coming to Dinner,UNRATED,Comedy,108,"S, p, e, n, c, e, r,  , T, r, a, c, y, ,,  , S, i, d, n, e, y,  , P, o, i, t, i, e, r, ,,  , K, a, t, h, a, r, i, n, e,  , H, e, p, b, u, r, n",7.822435897435897,0,0
950,7.4,Bound,R,Crime,108,"J, e, n, n, i, f, e, r,  , T, i, l, l, y, ,,  , G, i, n, a,  , G, e, r, s, h, o, n, ,,  , J, o, e,  , P, a, n, t, o, l, i, a, n, o",7.916935483870968,0,0
520,7.8,Back to the Future Part II,PG,Adventure,108,"M, i, c, h, a, e, l,  , J, .,  , F, o, x, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , L, l, o, y, d, ,,  , L, e, a,  , T, h, o, m, p, s, o, n",7.933333333333334,0,0
215,8.1,La Strada,NOT RATED,Drama,108,"A, n, t, h, o, n, y,  , Q, u, i, n, n, ,,  , G, i, u, l, i, e, t, t, a,  , M, a, s, i, n, a, ,,  , R, i, c, h, a, r, d,  , B, a, s, e, h, a, r, t",7.902517985611511,0,0
230,8.1,Cat on a Hot Tin Roof,APPROVED,Drama,108,"E, l, i, z, a, b, e, t, h,  , T, a, y, l, o, r, ,,  , P, a, u, l,  , N, e, w, m, a, n, ,,  , B, u, r, l,  , I, v, e, s",7.902517985611511,0,0
122,8.3,On the Waterfront,NOT RATED,Crime,108,"M, a, r, l, o, n,  , B, r, a, n, d, o, ,,  , K, a, r, l,  , M, a, l, d, e, n, ,,  , L, e, e,  , J, .,  , C, o, b, b",7.916935483870968,0,0
514,7.8,October Sky,PG,Biography,108,"J, a, k, e,  , G, y, l, l, e, n, h, a, a, l, ,,  , C, h, r, i, s,  , C, o, o, p, e, r, ,,  , L, a, u, r, a,  , D, e, r, n",7.862337662337662,0,0
765,7.6,Ip Man 2,R,Action,108,"D, o, n, n, i, e,  , Y, e, n, ,,  , X, i, a, o, m, i, n, g,  , H, u, a, n, g, ,,  , S, a, m, m, o,  , K, a, m, -, B, o,  , H, u, n, g",7.884558823529411,0,0
91,8.4,Eternal Sunshine of the Spotless Mind,R,Drama,108,"J, i, m,  , C, a, r, r, e, y, ,,  , K, a, t, e,  , W, i, n, s, l, e, t, ,,  , T, o, m,  , W, i, l, k, i, n, s, o, n",7.902517985611511,0,0
151,8.2,"Lock, Stock and Two Smoking Barrels",R,Comedy,107,"J, a, s, o, n,  , F, l, e, m, y, n, g, ,,  , D, e, x, t, e, r,  , F, l, e, t, c, h, e, r, ,,  , N, i, c, k,  , M, o, r, a, n",7.822435897435897,0,0
382,8.0,In Bruges,R,Comedy,107,"C, o, l, i, n,  , F, a, r, r, e, l, l, ,,  , B, r, e, n, d, a, n,  , G, l, e, e, s, o, n, ,,  , C, i, a, r, á, n,  , H, i, n, d, s",7.822435897435897,0,0
815,7.6,Equilibrium,R,Action,107,"C, h, r, i, s, t, i, a, n,  , B, a, l, e, ,,  , S, e, a, n,  , B, e, a, n, ,,  , E, m, i, l, y,  , W, a, t, s, o, n",7.884558823529411,0,0
970,7.4,Wonder Boys,R,Drama,107,"M, i, c, h, a, e, l,  , D, o, u, g, l, a, s, ,,  , T, o, b, e, y,  , M, a, g, u, i, r, e, ,,  , F, r, a, n, c, e, s,  , M, c, D, o, r, m, a, n, d",7.902517985611511,0,0
800,7.6,Field of Dreams,PG,Drama,107,"K, e, v, i, n,  , C, o, s, t, n, e, r, ,,  , J, a, m, e, s,  , E, a, r, l,  , J, o, n, e, s, ,,  , R, a, y,  , L, i, o, t, t, a",7.902517985611511,0,0
191,8.2,The Sixth Sense,PG-13,Drama,107,"B, r, u, c, e,  , W, i, l, l, i, s, ,,  , H, a, l, e, y,  , J, o, e, l,  , O, s, m, e, n, t, ,,  , T, o, n, i,  , C, o, l, l, e, t, t, e",7.902517985611511,0,0
496,7.8,Misery,R,Thriller,107,"J, a, m, e, s,  , C, a, a, n, ,,  , K, a, t, h, y,  , B, a, t, e, s, ,,  , R, i, c, h, a, r, d,  , F, a, r, n, s, w, o, r, t, h",7.68,0,0
123,8.3,The General,UNRATED,Action,107,"B, u, s, t, e, r,  , K, e, a, t, o, n, ,,  , M, a, r, i, o, n,  , M, a, c, k, ,,  , G, l, e, n,  , C, a, v, e, n, d, e, r",7.884558823529411,0,0
462,7.9,Down by Law,R,Comedy,107,"T, o, m,  , W, a, i, t, s, ,,  , J, o, h, n,  , L, u, r, i, e, ,,  , R, o, b, e, r, t, o,  , B, e, n, i, g, n, i",7.822435897435897,0,0
793,7.6,The Meaning of Life,R,Comedy,107,"J, o, h, n,  , C, l, e, e, s, e, ,,  , T, e, r, r, y,  , G, i, l, l, i, a, m, ,,  , E, r, i, c,  , I, d, l, e",7.822435897435897,0,0
79,8.4,Double Indemnity,PASSED,Crime,107,"F, r, e, d,  , M, a, c, M, u, r, r, a, y, ,,  , B, a, r, b, a, r, a,  , S, t, a, n, w, y, c, k, ,,  , E, d, w, a, r, d,  , G, .,  , R, o, b, i, n, s, o, n",7.916935483870968,0,0
281,8.1,The Terminator,R,Action,107,"A, r, n, o, l, d,  , S, c, h, w, a, r, z, e, n, e, g, g, e, r, ,,  , L, i, n, d, a,  , H, a, m, i, l, t, o, n, ,,  , M, i, c, h, a, e, l,  , B, i, e, h, n",7.884558823529411,0,0
33,8.6,Whiplash,R,Drama,107,"M, i, l, e, s,  , T, e, l, l, e, r, ,,  , J, ., K, .,  , S, i, m, m, o, n, s, ,,  , M, e, l, i, s, s, a,  , B, e, n, o, i, s, t",7.902517985611511,0,0
946,7.4,Far from Heaven,PG-13,Drama,107,"J, u, l, i, a, n, n, e,  , M, o, o, r, e, ,,  , D, e, n, n, i, s,  , Q, u, a, i, d, ,,  , D, e, n, n, i, s,  , H, a, y, s, b, e, r, t",7.902517985611511,0,0
483,7.8,Withnail & I,R,Comedy,107,"R, i, c, h, a, r, d,  , E, .,  , G, r, a, n, t, ,,  , P, a, u, l,  , M, c, G, a, n, n, ,,  , R, i, c, h, a, r, d,  , G, r, i, f, f, i, t, h, s",7.822435897435897,0,0
470,7.8,Predator,R,Action,107,"A, r, n, o, l, d,  , S, c, h, w, a, r, z, e, n, e, g, g, e, r, ,,  , C, a, r, l,  , W, e, a, t, h, e, r, s, ,,  , K, e, v, i, n,  , P, e, t, e, r,  , H, a, l, l",7.884558823529411,0,0
235,8.1,Yip Man,R,Action,106,"D, o, n, n, i, e,  , Y, e, n, ,,  , S, i, m, o, n,  , Y, a, m, ,,  , S, i, u, -, W, o, n, g,  , F, a, n",7.884558823529411,0,0
899,7.5,In the Loop,NOT RATED,Comedy,106,"T, o, m,  , H, o, l, l, a, n, d, e, r, ,,  , P, e, t, e, r,  , C, a, p, a, l, d, i, ,,  , J, a, m, e, s,  , G, a, n, d, o, l, f, i, n, i",7.822435897435897,0,0
915,7.5,Bad Education,NC-17,Crime,106,"G, a, e, l,  , G, a, r, c, í, a,  , B, e, r, n, a, l, ,,  , F, e, l, e,  , M, a, r, t, í, n, e, z, ,,  , J, a, v, i, e, r,  , C, á, m, a, r, a",7.916935483870968,0,0
632,7.7,Boy A,R,Drama,106,"A, n, d, r, e, w,  , G, a, r, f, i, e, l, d, ,,  , P, e, t, e, r,  , M, u, l, l, a, n, ,,  , S, h, a, u, n,  , E, v, a, n, s",7.902517985611511,0,0
868,7.5,Everything Is Illuminated,PG-13,Comedy,106,"E, l, i, j, a, h,  , W, o, o, d, ,,  , E, u, g, e, n, e,  , H, u, t, z, ,,  , B, o, r, i, s,  , L, e, s, k, i, n",7.822435897435897,0,0
499,7.8,Gattaca,PG-13,Drama,106,"E, t, h, a, n,  , H, a, w, k, e, ,,  , U, m, a,  , T, h, u, r, m, a, n, ,,  , J, u, d, e,  , L, a, w",7.902517985611511,0,0
298,8.0,The Graduate,APPROVED,Comedy,106,"D, u, s, t, i, n,  , H, o, f, f, m, a, n, ,,  , A, n, n, e,  , B, a, n, c, r, o, f, t, ,,  , K, a, t, h, a, r, i, n, e,  , R, o, s, s",7.822435897435897,0,0
695,7.7,Y Tu Mama Tambien,R,Drama,106,"M, a, r, i, b, e, l,  , V, e, r, d, ú, ,,  , G, a, e, l,  , G, a, r, c, í, a,  , B, e, r, n, a, l, ,,  , D, a, n, i, e, l,  , G, i, m, é, n, e, z,  , C, a, c, h, o",7.902517985611511,0,0
866,7.5,To Catch a Thief,APPROVED,Mystery,106,"C, a, r, y,  , G, r, a, n, t, ,,  , G, r, a, c, e,  , K, e, l, l, y, ,,  , J, e, s, s, i, e,  , R, o, y, c, e,  , L, a, n, d, i, s",7.975,0,0
23,8.7,The Usual Suspects,R,Crime,106,"K, e, v, i, n,  , S, p, a, c, e, y, ,,  , G, a, b, r, i, e, l,  , B, y, r, n, e, ,,  , C, h, a, z, z,  , P, a, l, m, i, n, t, e, r, i",7.916935483870968,0,0
280,8.1,Young Frankenstein,PG,Comedy,106,"G, e, n, e,  , W, i, l, d, e, r, ,,  , M, a, d, e, l, i, n, e,  , K, a, h, n, ,,  , M, a, r, t, y,  , F, e, l, d, m, a, n",7.822435897435897,0,0
887,7.5,The Devil's Backbone,R,Drama,106,"M, a, r, i, s, a,  , P, a, r, e, d, e, s, ,,  , E, d, u, a, r, d, o,  , N, o, r, i, e, g, a, ,,  , F, e, d, e, r, i, c, o,  , L, u, p, p, i",7.902517985611511,0,0
522,7.8,"O Brother, Where Art Thou?",PG-13,Adventure,106,"G, e, o, r, g, e,  , C, l, o, o, n, e, y, ,,  , J, o, h, n,  , T, u, r, t, u, r, r, o, ,,  , T, i, m,  , B, l, a, k, e,  , N, e, l, s, o, n",7.933333333333334,0,0
547,7.8,Finding Neverland,PG,Biography,106,"J, o, h, n, n, y,  , D, e, p, p, ,,  , K, a, t, e,  , W, i, n, s, l, e, t, ,,  , J, u, l, i, e,  , C, h, r, i, s, t, i, e",7.862337662337662,0,0
861,7.5,The Orphanage,R,Drama,105,"B, e, l, é, n,  , R, u, e, d, a, ,,  , F, e, r, n, a, n, d, o,  , C, a, y, o, ,,  , R, o, g, e, r,  , P, r, í, n, c, e, p",7.902517985611511,0,0
787,7.6,Rise of the Planet of the Apes,PG-13,Action,105,"J, a, m, e, s,  , F, r, a, n, c, o, ,,  , A, n, d, y,  , S, e, r, k, i, s, ,,  , F, r, e, i, d, a,  , P, i, n, t, o",7.884558823529411,0,0
704,7.6,High Plains Drifter,R,Western,105,"C, l, i, n, t,  , E, a, s, t, w, o, o, d, ,,  , V, e, r, n, a,  , B, l, o, o, m, ,,  , M, a, r, i, a, n, n, a,  , H, i, l, l",8.255555555555555,0,0
171,8.2,Dial M for Murder,PG,Crime,105,"R, a, y,  , M, i, l, l, a, n, d, ,,  , G, r, a, c, e,  , K, e, l, l, y, ,,  , R, o, b, e, r, t,  , C, u, m, m, i, n, g, s",7.916935483870968,0,0
144,8.2,It Happened One Night,UNRATED,Comedy,105,"C, l, a, r, k,  , G, a, b, l, e, ,,  , C, l, a, u, d, e, t, t, e,  , C, o, l, b, e, r, t, ,,  , W, a, l, t, e, r,  , C, o, n, n, o, l, l, y",7.822435897435897,0,0
604,7.7,Mysterious Skin,NC-17,Drama,105,"B, r, a, d, y,  , C, o, r, b, e, t, ,,  , J, o, s, e, p, h,  , G, o, r, d, o, n, -, L, e, v, i, t, t, ,,  , E, l, i, s, a, b, e, t, h,  , S, h, u, e",7.902517985611511,0,0
516,7.8,Ghostbusters,PG,Comedy,105,"B, i, l, l,  , M, u, r, r, a, y, ,,  , D, a, n,  , A, y, k, r, o, y, d, ,,  , S, i, g, o, u, r, n, e, y,  , W, e, a, v, e, r",7.822435897435897,0,0
575,7.8,Kramer vs. Kramer,APPROVED,Drama,105,"D, u, s, t, i, n,  , H, o, f, f, m, a, n, ,,  , M, e, r, y, l,  , S, t, r, e, e, p, ,,  , J, a, n, e,  , A, l, e, x, a, n, d, e, r",7.902517985611511,0,0
951,7.4,Sleepy Hollow,R,Drama,105,"J, o, h, n, n, y,  , D, e, p, p, ,,  , C, h, r, i, s, t, i, n, a,  , R, i, c, c, i, ,,  , M, i, r, a, n, d, a,  , R, i, c, h, a, r, d, s, o, n",7.902517985611511,0,0
626,7.7,Shine,PG-13,Biography,105,"G, e, o, f, f, r, e, y,  , R, u, s, h, ,,  , A, r, m, i, n,  , M, u, e, l, l, e, r, -, S, t, a, h, l, ,,  , J, u, s, t, i, n,  , B, r, a, i, n, e",7.862337662337662,0,0
965,7.4,Limitless,PG-13,Mystery,105,"B, r, a, d, l, e, y,  , C, o, o, p, e, r, ,,  , A, n, n, a,  , F, r, i, e, l, ,,  , A, b, b, i, e,  , C, o, r, n, i, s, h",7.975,0,0
507,7.8,In America,PG-13,Drama,105,"P, a, d, d, y,  , C, o, n, s, i, d, i, n, e, ,,  , S, a, m, a, n, t, h, a,  , M, o, r, t, o, n, ,,  , D, j, i, m, o, n,  , H, o, u, n, s, o, u",7.902517985611511,0,0
393,8.0,The African Queen,PG,Adventure,105,"H, u, m, p, h, r, e, y,  , B, o, g, a, r, t, ,,  , K, a, t, h, a, r, i, n, e,  , H, e, p, b, u, r, n, ,,  , R, o, b, e, r, t,  , M, o, r, l, e, y",7.933333333333334,0,0
238,8.1,Before Sunrise,R,Drama,105,"E, t, h, a, n,  , H, a, w, k, e, ,,  , J, u, l, i, e,  , D, e, l, p, y, ,,  , A, n, d, r, e, a,  , E, c, k, e, r, t",7.902517985611511,0,0
291,8.1,The Return,UNRATED,Drama,105,"V, l, a, d, i, m, i, r,  , G, a, r, i, n, ,,  , I, v, a, n,  , D, o, b, r, o, n, r, a, v, o, v, ,,  , K, o, n, s, t, a, n, t, i, n,  , L, a, v, r, o, n, e, n, k, o",7.902517985611511,0,0
242,8.1,The Celebration,R,Drama,105,"U, l, r, i, c, h,  , T, h, o, m, s, e, n, ,,  , H, e, n, n, i, n, g,  , M, o, r, i, t, z, e, n, ,,  , T, h, o, m, a, s,  , B, o,  , L, a, r, s, e, n",7.902517985611511,0,0
379,8.0,Edward Scissorhands,PG-13,Drama,105,"J, o, h, n, n, y,  , D, e, p, p, ,,  , W, i, n, o, n, a,  , R, y, d, e, r, ,,  , D, i, a, n, n, e,  , W, i, e, s, t",7.902517985611511,0,0
523,7.8,Repulsion,UNRATED,Drama,105,"C, a, t, h, e, r, i, n, e,  , D, e, n, e, u, v, e, ,,  , I, a, n,  , H, e, n, d, r, y, ,,  , J, o, h, n,  , F, r, a, s, e, r",7.902517985611511,0,0
643,7.7,The Visitor,PG-13,Drama,104,"R, i, c, h, a, r, d,  , J, e, n, k, i, n, s, ,,  , H, a, a, z,  , S, l, e, i, m, a, n, ,,  , D, a, n, a, i,  , G, u, r, i, r, a",7.902517985611511,0,0
917,7.5,Begin Again,R,Drama,104,"K, e, i, r, a,  , K, n, i, g, h, t, l, e, y, ,,  , M, a, r, k,  , R, u, f, f, a, l, o, ,,  , A, d, a, m,  , L, e, v, i, n, e",7.902517985611511,0,0
954,7.4,X-Men,PG-13,Action,104,"P, a, t, r, i, c, k,  , S, t, e, w, a, r, t, ,,  , H, u, g, h,  , J, a, c, k, m, a, n, ,,  , I, a, n,  , M, c, K, e, l, l, e, n",7.884558823529411,0,0
314,8.0,Crimes and Misdemeanors,PG-13,Comedy,104,"M, a, r, t, i, n,  , L, a, n, d, a, u, ,,  , W, o, o, d, y,  , A, l, l, e, n, ,,  , B, i, l, l,  , B, e, r, n, s, t, e, i, n",7.822435897435897,0,0
907,7.5,The Proposition,R,Crime,104,"R, a, y,  , W, i, n, s, t, o, n, e, ,,  , G, u, y,  , P, e, a, r, c, e, ,,  , E, m, i, l, y,  , W, a, t, s, o, n",7.916935483870968,0,0
956,7.4,Manhattan Murder Mystery,PG,Comedy,104,"W, o, o, d, y,  , A, l, l, e, n, ,,  , D, i, a, n, e,  , K, e, a, t, o, n, ,,  , J, e, r, r, y,  , A, d, l, e, r",7.822435897435897,0,0
890,7.5,"The Adventures of Priscilla, Queen of the Desert",R,Comedy,104,"H, u, g, o,  , W, e, a, v, i, n, g, ,,  , G, u, y,  , P, e, a, r, c, e, ,,  , T, e, r, e, n, c, e,  , S, t, a, m, p",7.822435897435897,0,0
265,8.1,Harvey,NOT RATED,Comedy,104,"J, a, m, e, s,  , S, t, e, w, a, r, t, ,,  , J, o, s, e, p, h, i, n, e,  , H, u, l, l, ,,  , P, e, g, g, y,  , D, o, w",7.822435897435897,0,0
736,7.6,The Others,PG-13,Horror,104,"N, i, c, o, l, e,  , K, i, d, m, a, n, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , E, c, c, l, e, s, t, o, n, ,,  , F, i, o, n, n, u, l, a,  , F, l, a, n, a, g, a, n",7.806896551724138,0,0
859,7.5,Doubt,PG-13,Drama,104,"M, e, r, y, l,  , S, t, r, e, e, p, ,,  , P, h, i, l, i, p,  , S, e, y, m, o, u, r,  , H, o, f, f, m, a, n, ,,  , A, m, y,  , A, d, a, m, s",7.902517985611511,0,0
653,7.7,Fearless,PG-13,Action,104,"J, e, t,  , L, i, ,,  , L, i,  , S, u, n, ,,  , Y, o, n, g,  , D, o, n, g",7.884558823529411,0,0
502,7.8,The French Connection,R,Action,104,"G, e, n, e,  , H, a, c, k, m, a, n, ,,  , R, o, y,  , S, c, h, e, i, d, e, r, ,,  , F, e, r, n, a, n, d, o,  , R, e, y",7.884558823529411,0,0
771,7.6,Braindead,R,Comedy,104,"T, i, m, o, t, h, y,  , B, a, l, m, e, ,,  , D, i, a, n, a,  , P, e, ñ, a, l, v, e, r, ,,  , E, l, i, z, a, b, e, t, h,  , M, o, o, d, y",7.822435897435897,0,0
669,7.7,Who Framed Roger Rabbit,PG,Animation,104,"B, o, b,  , H, o, s, k, i, n, s, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , L, l, o, y, d, ,,  , J, o, a, n, n, a,  , C, a, s, s, i, d, y",7.914516129032258,0,0
873,7.5,Felon,R,Crime,104,"S, t, e, p, h, e, n,  , D, o, r, f, f, ,,  , M, a, r, i, s, o, l,  , N, i, c, h, o, l, s, ,,  , V, i, n, c, e, n, t,  , M, i, l, l, e, r",7.916935483870968,0,0
926,7.5,Inside Llewyn Davis,R,Drama,104,"O, s, c, a, r,  , I, s, a, a, c, ,,  , C, a, r, e, y,  , M, u, l, l, i, g, a, n, ,,  , J, o, h, n,  , G, o, o, d, m, a, n",7.902517985611511,0,0
949,7.4,Home Alone,PG,Comedy,103,"M, a, c, a, u, l, a, y,  , C, u, l, k, i, n, ,,  , J, o, e,  , P, e, s, c, i, ,,  , D, a, n, i, e, l,  , S, t, e, r, n",7.822435897435897,0,0
295,8.1,The Truman Show,PG,Drama,103,"J, i, m,  , C, a, r, r, e, y, ,,  , E, d,  , H, a, r, r, i, s, ,,  , L, a, u, r, a,  , L, i, n, n, e, y",7.902517985611511,0,0
